"company_name","company_display_name","industry","total_reviews","company_overall_rating","company_work_life_balance","company_salary_benefits","company_job_security","company_company_culture","company_skill_development","company_work_satisfaction","company_promotions_appraisal","review_title","overall_rating","review_date","designation","employment_type","employee_status","work_location","likes","dislikes","additional_comments","sub_work_life_balance","sub_salary_benefits","sub_job_security","sub_company_culture","sub_skill_development","sub_work_satisfaction","sub_promotions_appraisal","source_page","source_url"
"Piramal Pharma","","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Retail & B2C Sales","4.0","18/03/2026","Territory Sales Incharge (working remotely)","Permanent","Current Employee","","Salery on time and culture good","Because of the managers, it feels like there is no job security.","Strict Timings, This job involves Travel Within City.","4.0","3.0","3.0","4.0","4.0","4.0","3.0","1","https://www.ambitionbox.com/reviews/piramal pharma-reviews"
"Piramal Pharma","","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Enterprise & B2B Sales","2.0","16/02/2026","Territory Sales Incharge","Permanent","Current Employee","Kolkata","","Work praser","3 days/week from office, Monday to Saturday,","3.0","1.0","3.0","3.0","3.0","2.0","2.0","1","https://www.ambitionbox.com/reviews/piramal pharma-reviews"
"Piramal Pharma","","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Sales Support & Operations","5.0","15/12/2025","Territory Sales Incharge","Permanent","Current Employee","Malappuram","","","other, Monday to Saturday (Strict Timings), This job involves Travel Within City.","4.0","2.0","3.0","5.0","5.0","5.0","2.0","1","https://www.ambitionbox.com/reviews/piramal pharma-reviews"
"Piramal Pharma","","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Sales Support & Operations","4.0","15/12/2025","Territory Sales Incharge","Permanent","Current Employee","Market","Products efficacy","Salary very low","Monday to Saturday (Flexible Timings), This job involves Travel Within City.","4.0","4.0","3.0","4.0","4.0","4.0","3.0","1","https://www.ambitionbox.com/reviews/piramal pharma-reviews"
"Piramal Pharma","","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Retail & B2C Sales","1.0","28/11/2025","Territory Sales Incharge","Permanent","Current Employee","Vijayawada","","Low very low","None, Monday to Saturday (Strict Timings),","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1","https://www.ambitionbox.com/reviews/piramal pharma-reviews"
"Piramal Pharma","","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Enterprise & B2B Sales","3.0","14/10/2025","Territory Sales Incharge","Permanent","Current Employee","Ujjain","","","Monday to Saturday (Flexible Timings), This job involves Travel Within City.","4.0","2.0","4.0","4.0","4.0","3.0","2.0","1","https://www.ambitionbox.com/reviews/piramal pharma-reviews"
"Piramal Pharma","","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Marketing","4.0","13/10/2025","Territory Sales Incharge","Permanent","Current Employee","Ranchi","","","","4.0","3.0","4.0","4.0","4.0","4.0","3.0","1","https://www.ambitionbox.com/reviews/piramal pharma-reviews"
"Piramal Pharma","","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Marketing","5.0","13/10/2025","Territory Sales Incharge","Permanent","Current Employee","Markapur","","","","5.0","4.0","5.0","4.0","4.0","3.0","3.0","1","https://www.ambitionbox.com/reviews/piramal pharma-reviews"
"Piramal Pharma","","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Enterprise & B2B Sales","4.0","13/10/2025","Territory Sales Incharge","Permanent","Current Employee","Ahmedabad","","","","4.0","3.0","4.0","5.0","4.0","5.0","3.0","1","https://www.ambitionbox.com/reviews/piramal pharma-reviews"
"Piramal Pharma","","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Retail & B2C Sales","5.0","23/08/2025","Territory Sales Incharge","Permanent","Current Employee","Ujjain","","","other, Monday to Saturday (Flexible Timings), This job involves Travel Within Country.","5.0","3.0","5.0","5.0","5.0","5.0","5.0","1","https://www.ambitionbox.com/reviews/piramal pharma-reviews"
"Piramal Pharma","","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Retail & B2C Sales","5.0","15/05/2025","Territory Sales Incharge","Permanent","Current Employee","New Delhi","","","","5.0","5.0","5.0","5.0","5.0","5.0","5.0","1","https://www.ambitionbox.com/reviews/piramal pharma-reviews"
"Piramal Pharma","","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Marketing","5.0","11/02/2025","Territory Sales Incharge","Permanent","Current Employee","Kolhapur","","","Monday to Saturday (Flexible Timings), This job involves Travel Within City.","5.0","5.0","5.0","5.0","5.0","5.0","2.0","1","https://www.ambitionbox.com/reviews/piramal pharma-reviews"
"Piramal Pharma","","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Retail & B2C Sales","5.0","24/09/2024","Territory Sales Incharge","Permanent","Current Employee","Mumbai","Bestest working environment","Company not giving promotions at same H.Q. where candidate do well , companies this one policy if change then this is the world's no.1 company for work","Monday to Saturday (Strict Timings), This job involves Travel Within Country.","5.0","5.0","5.0","5.0","5.0","5.0","2.0","1","https://www.ambitionbox.com/reviews/piramal pharma-reviews"
"Piramal Pharma","","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Marketing and Communication - Other","5.0","05/09/2024","Territory Sales Incharge","Permanent","Current Employee","Solapur","","","","4.0","5.0","4.0","5.0","4.0","5.0","4.0","1","https://www.ambitionbox.com/reviews/piramal pharma-reviews"
"Piramal Pharma","","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Enterprise & B2B Sales","5.0","18/02/2024","Territory Sales Incharge","Permanent","Current Employee","Mira road to dhanu","Life better","Nothing","2 days/week from office, Monday to Saturday (Flexible Timings), This job involves Travel Within City, Travel Within Country.","5.0","5.0","5.0","4.0","5.0","5.0","5.0","1","https://www.ambitionbox.com/reviews/piramal pharma-reviews"
"Piramal Pharma","","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Sales Support & Operations","5.0","02/02/2024","Territory Sales Incharge","Permanent","Current Employee","Mayiladuthurai","","","","4.0","3.0","5.0","4.0","3.0","4.0","4.0","1","https://www.ambitionbox.com/reviews/piramal pharma-reviews"
"Piramal Pharma","","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Payroll & Transactions","2.0","29/11/2023","Territory Sales Incharge (working remotely)","Permanent","Current Employee","","Good working experience ..........","Company culture very rough.......","Monday to Saturday (Flexible Timings), This job involves Travel Within City, International Travel, Travel Within Country.","1.0","5.0","4.0","1.0","2.0","3.0","1.0","1","https://www.ambitionbox.com/reviews/piramal pharma-reviews"
"Piramal Pharma","","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Sales Support & Operations","4.0","22/09/2023","Territory Sales Incharge","Permanent","Current Employee","Mumbai","Culture And People are Supportive","","","5.0","3.0","4.0","5.0","5.0","4.0","3.0","1","https://www.ambitionbox.com/reviews/piramal pharma-reviews"
"Piramal Pharma","","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Marketing","3.0","18/08/2023","Territory Sales Incharge","Permanent","Current Employee","New Delhi","Good","company culture, salary, and the third party owner, I suggest Kindly enquire before working.","Monday to Saturday (Flexible Timings), This job involves Travel Within City.","5.0","5.0","4.0","5.0","3.0","4.0","4.0","1","https://www.ambitionbox.com/reviews/piramal pharma-reviews"
"Piramal Pharma","","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Trading, Asset & Wealth Management","5.0","13/07/2023","Territory Sales Incharge","Permanent","Current Employee","Kolhapur","I like to work.. Piramal Company culture is Good..","Yearlu Increment is less","Monday to Saturday (Strict Timings), This job involves Travel Within City, Travel Within Country.","4.0","3.0","5.0","5.0","5.0","5.0","4.0","1","https://www.ambitionbox.com/reviews/piramal pharma-reviews"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Pharmaceutical & Biotechnology","5.0","25/11/2025","Research Scientist","Permanent","Current Employee","Ahmedabad","Work life balance","Imbalance promosion system","Strict Timings , This job involves Travel Within Country .","5.0","5.0","5.0","5.0","5.0","5.0","1.0","2","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=2"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Production & Manufacturing","3.0","16/12/2025","Deputy Qa Manager","Permanent","Current Employee","Pithampur","Good learning skills","Partiality culture","Monday to Saturday ( Strict Timings ) , This job involves Travel Within City .","4.0","3.0","3.0","3.0","4.0","3.0","3.0","2","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=2"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","BD / Pre Sales","5.0","28/10/2025","Area Sales Manager","Permanent","Current Employee","New Delhi","","","Monday to Saturday ( Strict Timings ) , This job involves Travel Within Country .","4.0","4.0","5.0","5.0","4.0","5.0","5.0","2","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=2"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Production & Manufacturing - Other","3.0","18/12/2025","Executive","Permanent","Current Employee","Indore","Canteen","Working culture","Rotational Shift ( Strict Timings ) , This job involves Travel Within City .","3.0","4.0","2.0","2.0","2.0","1.0","3.0","2","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=2"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Marketing","5.0","11/12/2025","ASO","Permanent","Current Employee","Patna","","","Monday to Saturday ( Flexible Timings ) , This job involves Travel Within City .","5.0","5.0","5.0","5.0","5.0","5.0","5.0","2","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=2"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Production","3.0","08/09/2025","Chemist","Permanent","Current Employee","Hyderabad","Gain knowledge. All seniors are supporting and Guide all time.Sefaty is very good.","High pressure work. Physically doing and document also Writtening one person. Manager tourcher. Man power problem","Rotational Shift ( Flexible Timings ) , This job involves Travel Within City .","4.0","3.0","4.0","3.0","4.0","3.0","3.0","2","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=2"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Engineering & Manufacturing","1.0","19/01/2025","Senior Research Associate","Permanent","Current Employee","Hyderabad","Medclaim ,HR policy and job security","Piramal Pharma Solutions is good company but company taking all worst managers who having poor leader ship qualities, they damazing company name and wealth with their foolosh thoughts. The people working hard with honesty they are all vacated due to no support from managers. Managers showig too much patiality, they giving good increments and promotions for undesarable persons only, There is no safety, no valuve, no recognisation, no promition for desirable persons. In out side piramal pharama solution more value but inside zero.","Monday to Saturday ( Strict Timings ) , This is a desk job.","1.0","2.0","2.0","2.0","1.0","1.0","1.0","2","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=2"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Quality Assurance and Testing","5.0","25/07/2025","Regulatory Affairs Officer","Permanent","Current Employee","Mumbai","I done my internship in piramal and the experience is worth it the working culture and the quality system was so nice and we'll maintain i whould like to work in this company again","Nothing","Monday to Friday ( Flexible Timings ) , This job involves Travel Within City .","5.0","5.0","5.0","5.0","5.0","5.0","5.0","2","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=2"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Pharmaceutical & Biotechnology","4.0","13/10/2025","Research Scientist","Permanent","Current Employee","Ahmedabad","Healthy work culture
5 days working
Celebrating all festivals with joy.","Nothing","Monday to Friday ( Flexible Timings ) ,","4.0","4.0","4.0","4.0","4.0","4.0","4.0","2","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=2"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Operations, Maintenance & Support","4.0","14/11/2025","Plant Operator","Permanent","Current Employee","Dahej","","Traveling problem vehicle not good shift bas","This job involves Travel Within City .","4.0","4.0","4.0","4.0","4.0","4.0","4.0","2","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=2"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Pharmaceutical & Biotechnology","5.0","19/11/2025","Trainee Analyst","Permanent","Current Employee","Indore","","Salary concept.","Rotational Shift ( Flexible Timings ) , This job involves Travel Within City .","5.0","2.0","5.0","5.0","5.0","5.0","3.0","2","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=2"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Enterprise & B2B Sales","2.0","16/02/2026","Territory Sales Incharge","Permanent","Current Employee","Kolkata","","Work praser","3 days/week from office , Monday to Saturday ,","3.0","1.0","3.0","3.0","3.0","2.0","2.0","2","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=2"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","GBS","3.0","15/10/2025","Assistant Manager","Permanent","Current Employee","Mumbai","Great Infrastructure, Excellent Canteen.","Late sitting, 
No actual use of WFH, 
No actual use of company Bus service due to late sitting.
No standardization. 
*Local finance teams are rude in behaviour.","Monday to Friday ( Strict Timings ) , This is a desk job.","1.0","4.0","3.0","2.0","4.0","2.0","3.0","2","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=2"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Product Management - Technology","2.0","30/05/2025","Senior Area Business Manager","Permanent","Current Employee","Chennai","Since Attrition is high, salary they will give you high","One of the worth organization culture, attrition rate is higher in Piramal from Field to Middle Manager role. Wholesale driven culture i.e NON POB. SC and finance are worse than Sales","Strict Timings ,","2.0","4.0","2.0","2.0","1.0","1.0","2.0","2","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=2"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Product Management - Technology","4.0","23/02/2025","Manager","Permanent","Current Employee","Mumbai","The company has some great people 
They are a growing company 
Good Job Security
Great Enterprise Level Exposure 
Global Company 
Work Life Balance is Good","Salary Benchmarking 
Promotions
HR Policies and Rigidity
IT
Politics between Cross Functional Departments
Visibility Challenges to the Higher Management 
Openness to new ideas/ways of doing things
Technology Agnostic","3 days/week from office , Monday to Friday ( Flexible Timings ) , This job involves Travel Within City .","4.0","3.0","4.0","3.0","4.0","4.0","3.0","2","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=2"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Operations, Maintenance & Support","3.0","09/02/2026","Senior Manager","Permanent","Current Employee","Chennai","Job satisfaction","The senior management does not give respect to employees.","3 days/week from office , Monday to Saturday ( Strict Timings ) ,","3.0","4.0","3.0","3.0","4.0","3.0","3.0","2","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=2"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Production","5.0","14/12/2025","Executive","Permanent","Current Employee","Navi Mumbai","","","Monday to Friday ( Flexible Timings ) ,","4.0","4.0","4.0","5.0","4.0","4.0","2.0","2","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=2"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Retail & B2C Sales","2.0","08/08/2025","Sales Officer","Permanent","Current Employee","Bhubaneswar","Salary in time with good support from immediate boss","Carrer growth with unethical practice makes uncomfortable and feel insecure in job.","Field , Monday to Friday ( Flexible Timings ) , This job involves Travel Within City .","3.0","3.0","2.0","3.0","2.0","2.0","1.0","2","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=2"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Production & Manufacturing - Other","3.0","16/10/2025","Senior Executive","Permanent","Current Employee","Chennai","","","Rotational Shift ( Strict Timings ) ,","3.0","3.0","2.0","1.0","2.0","3.0","1.0","2","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=2"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Engineering","3.0","05/01/2025","Engineer Trainee","Permanent","Current Employee","Mahad","One of the things I appreciate most about working at Piramal Pharma Limited is the cooperative and supportive management culture. My manager, in particular, fosters open communication, encourages team collaboration, and provides constructive feedback, which helps me grow both personally and professionally. This collaborative environment allows me to take ownership of my work while feeling confident that I have the guidance I need to succeed.","","","3.0","2.0","4.0","2.0","3.0","3.0","3.0","2","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=2"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Production & Manufacturing - Other","5.0","16/10/2025","Executive Production","Permanent","Current Employee","Indore","","Good","other , Monday to Saturday ( Flexible Timings ) , This is a desk job.","5.0","5.0","5.0","5.0","5.0","5.0","5.0","3","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=3"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Recruitment & Talent Acquisition","5.0","12/12/2024","Senior Talent Acquisition Specialist","Permanent","Current Employee","Mumbai","Working as a TA Partner at Piramal Pharma has been a truly rewarding experience. The collaborative culture fosters innovation and inclusivity making every day exciting and purpose-driven. I'm proud to be a part of a team that not only supports professional growth but also genuinely values its people.","We have recruitment tools in place I believe they could be made more efficient and user-friendly. Optimizing this system would streamline workflows, reduce manual efforts, and create a better experience for both candidates and the hiring team.","3 days/week from office , Monday to Friday ( Flexible Timings ) ,","5.0","5.0","5.0","5.0","5.0","5.0","5.0","3","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=3"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Accounting & Taxation","5.0","07/10/2025","Senior Manager Finance","Permanent","Current Employee","Hyderabad","","","Monday to Friday ( Flexible Timings ) , This is a desk job.","4.0","4.0","4.0","4.0","4.0","4.0","3.0","3","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=3"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Quality Assurance - Other","4.0","10/10/2025","QA Executive","Permanent","Current Employee","Indore","","Appraisal and promotion not good","Monday to Saturday ( Strict Timings ) , This job involves Travel Within City .","5.0","2.0","5.0","2.0","3.0","3.0","2.0","3","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=3"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Production","5.0","17/07/2025","Deputy Manager","Permanent","Current Employee","Hyderabad","Excellent","Documentation mostly paper work ,
Currently upgrading towards 
Reduce paper work.","Monday to Saturday ( Flexible Timings ) , This job involves Travel Within Country .","5.0","5.0","5.0","5.0","5.0","5.0","4.0","3","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=3"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Engineering & Manufacturing","3.0","19/10/2024","Senior Research Associate II","Permanent","Current Employee","Ahmedabad","Piramal Ahmedabad, who are working from longer time gujarathi manager and director they are having very poor knowledge/skill set about basic chemistry for that reason that are playing to much non transperancy/politics/ Touches about good Good skill set person. And in performance cycle they will provide hr team wrong feedback also. 
Hr will asking to many employees to sign on resignation of printed paper and remove with in a day, very poor job security in Ahmedabad location.","In scale up lab Local Manager and Director are to much politics and poor knowledge/ skill set and they are working from longer time in same organization. Client also dis-satisfied with Managers output and let project from piramal last year.","Rotational Shift ( Flexible Timings ) , This is a desk job.","4.0","3.0","1.0","1.0","1.0","2.0","3.0","3","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=3"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Pharmaceutical & Biotechnology","4.0","21/11/2024","Senior Research Associate","Permanent","Current Employee","Ahmedabad","Company policies are excellent 
The market correction in salary
Mediclaim is realy excellent","Managers favouritism makes working environment and culture worst.
I am at PPDS site Ahmedabad since last ૩ years, and witnessing the biasness in promotion, annual appraisal and day to day work distribution to fellow.
Some people sit whole the day and make PPT of 4-5 slides, while some are loaded with extreme work burden by manager.","Monday to Friday ( Flexible Timings ) , This job involves Travel Within City .","5.0","5.0","4.0","4.0","4.0","3.0","2.0","3","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=3"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Enterprise & B2B Sales","1.0","31/10/2025","National Sales Manager","Permanent","Current Employee","Mumbai","","Biased approach","Monday to Friday ( Flexible Timings ) , This job involves Travel Within Country .","1.0","3.0","1.0","2.0","3.0","2.0","1.0","3","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=3"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Retail & B2C Sales","1.0","28/11/2025","Territory Sales Incharge","Permanent","Current Employee","Vijayawada","","Low very low","None , Monday to Saturday ( Strict Timings ) ,","1.0","1.0","1.0","1.0","1.0","1.0","1.0","3","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=3"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Legal Operations","5.0","16/09/2025","Executive Regulatory Affairs","Permanent","Current Employee","Mumbai","Culture","Nothing","3 days/week from office , Monday to Friday ( Flexible Timings ) , This is a desk job.","5.0","5.0","5.0","5.0","5.0","5.0","5.0","3","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=3"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Production","4.0","10/05/2025","Deputy Manager","Permanent","Current Employee","Zahirabad","Nice increments and Nice Employee medical facilities..","No Skill development 
Seniors domination
No promotions
No proper tea and coffee facilites","Rotational Shift ( Strict Timings ) , This job involves Travel Within Country .","4.0","5.0","5.0","1.0","1.0","1.0","1.0","3","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=3"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Engineering","5.0","15/08/2025","Manager","Permanent","Current Employee","Mahad","The best organization to work. In one year I feels like i am a part of Piramal family. Company treats employees very well. I would always to work with the company.","Nothing","Monday to Saturday ( Strict Timings ) , This is a desk job.","5.0","4.0","4.0","5.0","5.0","5.0","5.0","3","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=3"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Operations Support","3.0","16/06/2025","Process Engineer","Permanent","Current Employee","Hyderabad","Working atmosphere and culture is okay","Work flow is Irrespective of qualification and knowledge","Monday to Saturday ( Strict Timings ) , This job involves Travel Within City .","3.0","3.0","4.0","4.0","2.0","2.0","3.0","3","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=3"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Pharmaceutical & Biotechnology","5.0","10/05/2025","Graduate Student","Permanent","Current Employee","Cuddalore","The friendly and supportive work environment, decent pay and benefits, and opportunities for career growth.","Management, work life balance and compensation.","Rotational Shift ( Strict Timings ) , This job involves Travel Within City .","5.0","5.0","5.0","5.0","5.0","5.0","5.0","3","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=3"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Operations, Maintenance & Support","4.0","10/09/2025","Manager","Permanent","Current Employee","Hyderabad","","","Monday to Friday ( Strict Timings ) , This job involves Travel Within Country .","4.0","3.0","3.0","3.0","3.0","3.0","2.0","3","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=3"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Quality Assurance - Other","4.0","10/09/2025","Senior Executive","Permanent","Current Employee","Mumbai","","Process flow","Monday to Saturday ( Flexible Timings ) , This is a desk job.","3.0","4.0","5.0","4.0","3.0","3.0","3.0","3","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=3"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Healthcare & Life Sciences - Other","5.0","16/10/2025","Executive","Permanent","Current Employee","Zahirabad","","No","other , Rotational Shift ( Strict Timings ) ,","4.0","4.0","4.0","5.0","3.0","4.0","3.0","3","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=3"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Pharmaceutical & Biotechnology","4.0","10/03/2025","Principal Scientist","Permanent","Current Employee","Ahmedabad","The culture it bring with it is exceptional. The owners and all the management staff takes utmost care of their employees. All employees are treated fairly and all the voices are heard.","Strategy to upbring the CRO business was missing somewhere. Where we observed tremendous growth in CDMO sector but not likely in CRO.","Monday to Friday ( Strict Timings ) , This is a desk job.","5.0","4.0","4.0","5.0","5.0","5.0","4.0","3","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=3"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Nursing","5.0","16/11/2025","Male Nurse","Permanent","Current Employee","Ahmedabad","","I am","Monday to Friday , This job involves Travel Within City .","5.0","5.0","4.0","5.0","5.0","5.0","4.0","3","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=3"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Management","5.0","28/08/2025","Executive","Permanent","Current Employee","Navi Mumbai","All good","Nope","Rotational Shift ( Flexible Timings ) , This is a desk job.","5.0","5.0","4.0","5.0","5.0","5.0","4.0","3","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=3"
"Piramal Pharma","Piramal Pharma","Pharma","1.5k","3.9","3.9","3.0","3.7","4.0","3.9","3.8","2.8","Health Informatics","4.0","17/08/2025","Deputy Manager - QA","Permanent","Current Employee","Navi Mumbai","","","Monday to Friday ( Strict Timings ) , This job involves Travel Within City .","4.0","4.0","4.0","3.0","4.0","3.0","3.0","4","https://www.ambitionbox.com/reviews/piramal pharma-reviews?page=4"
