2026-03-30 17:55:56  INFO      __main__ — === AmbitionBox Scraper ===
2026-03-30 17:55:56  INFO      __main__ — Target : TCS
2026-03-30 17:55:56  WARNING   __main__ — playwright-stealth not installed. Auto-installing...
2026-03-30 17:56:11  INFO      __main__ — Browser launched: chrome
2026-03-30 17:56:12  INFO      __main__ — Warm-up: visiting ambitionbox.com homepage…
2026-03-30 17:56:34  INFO      parser — Company meta → name=TCS | rating=3.3 | reviews=1.1L | industry=IT Services & Consulting
2026-03-30 17:56:34  INFO      __main__ — Target has 1.1L total reviews → 5500 pages
2026-03-30 18:20:55  INFO      __main__ — Page  32/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 32/5500  (0.6%)
2026-03-30 18:21:08  INFO      __main__ — Page  33/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 33/5500  (0.6%)
2026-03-30 18:21:18  INFO      __main__ — Page  34/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 34/5500  (0.6%)
2026-03-30 18:21:29  INFO      __main__ — Page  35/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 35/5500  (0.6%)
2026-03-30 18:21:40  INFO      __main__ — Page  36/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 36/5500  (0.7%)
2026-03-30 18:21:54  INFO      __main__ — Page  37/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 37/5500  (0.7%)
2026-03-30 18:22:05  INFO      __main__ — Page  38/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 38/5500  (0.7%)
2026-03-30 18:22:15  INFO      __main__ — Page  39/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 39/5500  (0.7%)
2026-03-30 18:22:26  INFO      __main__ — Page  40/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 40/5500  (0.7%)
2026-03-30 18:22:37  INFO      __main__ — Page  41/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 41/5500  (0.7%)
2026-03-30 18:22:46  INFO      __main__ — Page  42/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 42/5500  (0.8%)
2026-03-30 18:22:56  INFO      __main__ — Page  43/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 43/5500  (0.8%)
2026-03-30 18:23:09  INFO      __main__ — Page  44/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 44/5500  (0.8%)
2026-03-30 18:23:18  INFO      __main__ — Page  45/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 45/5500  (0.8%)
2026-03-30 18:23:28  INFO      __main__ — Page  46/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 46/5500  (0.8%)
2026-03-30 18:23:39  INFO      __main__ — Page  47/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 47/5500  (0.9%)
2026-03-30 18:23:52  INFO      __main__ — Page  48/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 48/5500  (0.9%)
2026-03-30 18:24:03  INFO      __main__ — Page  49/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 49/5500  (0.9%)
2026-03-30 18:24:14  INFO      __main__ — Page  50/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 50/5500  (0.9%)
2026-03-30 18:24:26  INFO      __main__ — Page  51/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 51/5500  (0.9%)
2026-03-30 18:24:38  INFO      __main__ — Page  52/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 52/5500  (0.9%)
2026-03-30 18:24:46  INFO      __main__ — Page  53/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 53/5500  (1.0%)
2026-03-30 18:24:56  INFO      __main__ — Page  54/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 54/5500  (1.0%)
2026-03-30 18:25:07  INFO      __main__ — Page  55/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 55/5500  (1.0%)
2026-03-30 18:25:16  INFO      __main__ — Page  56/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 56/5500  (1.0%)
2026-03-30 18:25:29  INFO      __main__ — Page  57/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 57/5500  (1.0%)
2026-03-30 18:25:38  INFO      __main__ — Page  58/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 58/5500  (1.1%)
2026-03-30 18:31:20  INFO      __main__ — Page  59/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 59/5500  (1.1%)
2026-03-30 18:38:01  INFO      __main__ — Page  60/5500 — 20 reviews written [░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░] 60/5500  (1.1%)
